Component: carboxy-terminal domain protein kinase complex/32806	/KIN28/YDL108W/S000002266/ORF|Verified/|/TFB5/YDR079C-A/S000007603/ORF|Verified/|/TFB1/YDR311W/S000002719/ORF|Verified/|/TFB3/YDR460W/S000002868/ORF|Verified/|/RAD3/YER171W/S000000973/ORF|Verified/|/SSL2/YIL143C/S000001405/ORF|Verified/|/CTK2/YJL006C/S000003543/ORF|Verified/|/CTK1/YKL139W/S000001622/ORF|Verified/|/SSL1/YLR005W/S000003995/ORF|Verified/|/CTK3/YML112W/S000004580/ORF|Verified/|/TFB6/YOR352W/S000005879/ORF|Verified/|/TFB2/YPL122C/S000006043/ORF|Verified/|/CCL1/YPR025C/S000006229/ORF|Verified/|/TFB4/YPR056W/S000006260/ORF|Verified/
Component: central plaque of spindle pole body/5823	/CMD1/YBR109C/S000000313/ORF|Verified/|/SPC110/YDR356W/S000002764/ORF|Verified/|/SPC42/YKL042W/S000001525/ORF|Verified/|/NBP1/YLR457C/S000004449/ORF|Verified/|/SPC29/YPL124W/S000006045/ORF|Verified/|/BBP1/YPL255W/S000006176/ORF|Verified/
Component: chaperonin-containing T-complex/5832	/SSA1/YAL005C/S000000004/ORF|Verified/|/CCT4/YDL143W/S000002302/ORF|Verified/|/HSP42/YDR171W/S000002578/ORF|Verified/|/CCT6/YDR188W/S000002596/ORF|Verified/|/TCP1/YDR212W/S000002620/ORF|Verified/|/CCT2/YIL142W/S000001404/ORF|Verified/|/CCT8/YJL008C/S000003545/ORF|Verified/|/CCT3/YJL014W/S000003551/ORF|Verified/|/CCT7/YJL111W/S000003647/ORF|Verified/|/CCT5/YJR064W/S000003825/ORF|Verified/|/SSA2/YLL024C/S000003947/ORF|Verified/
Component: checkpoint clamp complex/30896	/MEC3/YLR288C/S000004279/ORF|Verified/|/RAD17/YOR368W/S000005895/ORF|Verified/|/DDC1/YPL194W/S000006115/ORF|Verified/
Component: chromatin silencing complex/5677	/SIR2/YDL042C/S000002200/ORF|Verified/|/SIR4/YDR227W/S000002635/ORF|Verified/|/CDC14/YFR028C/S000001924/ORF|Verified/|/NET1/YJL076W/S000003612/ORF|Verified/|/SIR1/YKR101W/S000001809/ORF|Verified/|/SIR3/YLR442C/S000004434/ORF|Verified/|/NAN1/YPL126W/S000006047/ORF|Verified/
Component: chromatin/785	/SWC3/YAL011W/S000000009/ORF|Verified/|/DEP1/YAL013W/S000000011/ORF|Verified/|/FUN30/YAL019W/S000000017/ORF|Verified/|/HTB2/YBL002W/S000000098/ORF|Verified/|/HTA2/YBL003C/S000000099/ORF|Verified/|/TOD6/YBL054W/S000000150/ORF|Verified/|/HHF1/YBR009C/S000000213/ORF|Verified/|/HHT1/YBR010W/S000000214/ORF|Verified/|/RXT2/YBR095C/S000000299/ORF|Verified/|/SIF2/YBR103W/S000000307/ORF|Verified/|/SWC5/YBR231C/S000000435/ORF|Verified/|/ISW1/YBR245C/S000000449/ORF|Verified/|/PAF1/YBR279W/S000000483/ORF|Verified/|/SNT1/YCR033W/S000000629/ORF|Verified/|/HCM1/YCR065W/S000000661/ORF|Verified/|/RAD18/YCR066W/S000000662/ORF|Verified/|/NHP10/YDL002C/S000002160/ORF|Verified/|/SIR2/YDL042C/S000002200/ORF|Verified/|/BRE1/YDL074C/S000002232/ORF|Verified/|/RXT3/YDL076C/S000002234/ORF|Verified/|/CMR1/YDL156W/S000002315/ORF|Verified/|/NSI1/YDR026C/S000002433/ORF|Verified/|/FOB1/YDR110W/S000002517/ORF|Verified/|/CPR1/YDR155C/S000002562/ORF|Verified/|/HMO1/YDR174W/S000002581/ORF|Verified/|/SCC2/YDR180W/S000002588/ORF|Verified/|/SAS4/YDR181C/S000002589/ORF|Verified/|/RVB1/YDR190C/S000002598/ORF|Verified/|/UME6/YDR207C/S000002615/ORF|Verified/|/RAD9/YDR217C/S000002625/ORF|Verified/|/CRF1/YDR223W/S000002631/ORF|Verified/|/HTB1/YDR224C/S000002632/ORF|Verified/|/HTA1/YDR225W/S000002633/ORF|Verified/|/SIR4/YDR227W/S000002635/ORF|Verified/|/RTT103/YDR289C/S000002697/ORF|Verified/|/HDA2/YDR295C/S000002703/ORF|Verified/|/SWR1/YDR334W/S000002742/ORF|Verified/|/UTP5/YDR398W/S000002806/ORF|Verified/|/SIZ1/YDR409W/S000002817/ORF|Verified/|/YHP1/YDR451C/S000002859/ORF|Verified/|/VPS72/YDR485C/S000002893/ORF|Verified/|/PLM2/YDR501W/S000002909/ORF|Verified/|/IES6/YEL044W/S000000770/ORF|Verified/|/MIG3/YER028C/S000000830/ORF|Verified/|/DOT6/YER088C/S000000890/ORF|Verified/|/IES5/YER092W/S000000894/ORF|Verified/|/SWI4/YER111C/S000000913/ORF|Verified/|/SCC4/YER147C/S000000949/ORF|Verified/|/CHD1/YER164W/S000000966/ORF|Verified/|/IES1/YFL013C/S000001881/ORF|Verified/|/ACT1/YFL039C/S000001855/ORF|Verified/|/ECO1/YFR027W/S000001923/ORF|Verified/|/RAD6/YGL058W/S000003026/ORF|Verified/|/YBP2/YGL060W/S000003028/ORF|Verified/|/LIF1/YGL090W/S000003058/ORF|Verified/|/TOS8/YGL096W/S000003064/ORF|Verified/|/SRM1/YGL097W/S000003065/ORF|Verified/|/SLD3/YGL113W/S000003081/ORF|Verified/|/SNT2/YGL131C/S000003099/ORF|Verified/|/INO80/YGL150C/S000003118/ORF|Verified/|/HOS2/YGL194C/S000003162/ORF|Verified/|/SPT16/YGL207W/S000003175/ORF|Verified/|/RTF1/YGL244W/S000003213/ORF|Verified/|/RTG2/YGL252C/S000003221/ORF|Verified/|/SWC4/YGR002C/S000003234/ORF|Verified/|/SPT4/YGR063C/S000003295/ORF|Verified/|/TEL2/YGR099W/S000003331/ORF|Verified/|/SPT6/YGR116W/S000003348/ORF|Verified/|/UTP8/YGR128C/S000003360/ORF|Verified/|/GTR2/YGR163W/S000003395/ORF|Verified/|/RRM3/YHR031C/S000001073/ORF|Verified/|/TRA1/YHR099W/S000001141/ORF|Verified/|/LIN1/YHR156C/S000001199/ORF|Verified/|/UTP9/YHR196W/S000001239/ORF|Verified/|/SCH9/YHR205W/S000001248/ORF|Verified/|/SET5/YHR207C/S000001250/ORF|Verified/|/IMD2/YHR216W/S000001259/ORF|Verified/|/SDS3/YIL084C/S000001346/ORF|Verified/|/HOS4/YIL112W/S000001374/ORF|Verified/|/POG1/YIL122W/S000001384/ORF|Verified/|/REV7/YIL139C/S000001401/ORF|Verified/|/RRD1/YIL153W/S000001415/ORF|Verified/|/YAP5/YIR018W/S000001457/ORF|Verified/|/ARP4/YJL081C/S000003617/ORF|Verified/|/UTP10/YJL109C/S000003645/ORF|Verified/|/GON7/YJL184W/S000003720/ORF|Verified/|//YJR084W/S000003844/ORF|Verified/|/TTI2/YJR136C/S000003897/ORF|Verified/|/IXR1/YKL032C/S000001515/ORF|Verified/|/TTI1/YKL033W/S000001516/ORF|Verified/|/CSE4/YKL049C/S000001532/ORF|Verified/|/ASH1/YKL185W/S000001668/ORF|Verified/|/SET3/YKR029C/S000001737/ORF|Verified/|/KAE1/YKR038C/S000001746/ORF|Verified/|/PCC1/YKR095W-A/S000028512/ORF|Verified/|/GRC3/YLL035W/S000003958/ORF|Verified/|/RAD5/YLR032W/S000004022/ORF|Verified/|/IES3/YLR052W/S000004042/ORF|Verified/|/ARP6/YLR085C/S000004075/ORF|Verified/|/CLF1/YLR117C/S000004107/ORF|Verified/|/TOS4/YLR183C/S000004173/ORF|Verified/|/IFH1/YLR223C/S000004213/ORF|Verified/|/SWC7/YLR385C/S000004377/ORF|Verified/|/BDF1/YLR399C/S000004391/ORF|Verified/|/CDC73/YLR418C/S000004410/ORF|Verified/|/SIR3/YLR442C/S000004434/ORF|Verified/|/FPR4/YLR449W/S000004441/ORF|Verified/|/SPT5/YML010W/S000004470/ORF|Verified/|/YOX1/YML027W/S000004489/ORF|Verified/|/VPS71/YML041C/S000004505/ORF|Verified/|/POB3/YML069W/S000004534/ORF|Verified/|/MCM1/YMR043W/S000004646/ORF|Verified/|/STB2/YMR053C/S000004657/ORF|Verified/|/RCO1/YMR075W/S000004680/ORF|Verified/|/UTP15/YMR093W/S000004699/ORF|Verified/|/YKU80/YMR106C/S000004712/ORF|Verified/|/SAS2/YMR127C/S000004734/ORF|Verified/|/ECM5/YMR176W/S000004788/ORF|Verified/|/RGM1/YMR182C/S000004794/ORF|Verified/|/SAP30/YMR263W/S000004876/ORF|Verified/|/YKU70/YMR284W/S000004897/ORF|Verified/|/HDA1/YNL021W/S000004966/ORF|Verified/|/HHF2/YNL030W/S000004975/ORF|Verified/|/HHT2/YNL031C/S000004976/ORF|Verified/|/ARP5/YNL059C/S000005004/ORF|Verified/|/PHO23/YNL097C/S000005041/ORF|Verified/|/YAF9/YNL107W/S000005051/ORF|Verified/|/IES2/YNL215W/S000005159/ORF|Verified/|/VPS75/YNL246W/S000005190/ORF|Verified/|/STB1/YNL309W/S000005253/ORF|Verified/|/RPD3/YNL330C/S000005274/ORF|Verified/|/SIN3/YOL004W/S000005364/ORF|Verified/|/HTZ1/YOL012C/S000005372/ORF|Verified/|/HST1/YOL068C/S000005429/ORF|Verified/|/CTR9/YOL145C/S000005505/ORF|Verified/|/DNL4/YOR005C/S000005531/ORF|Verified/|/ARP8/YOR141C/S000005667/ORF|Verified/|/NFI1/YOR156C/S000005682/ORF|Verified/|/IES4/YOR189W/S000005715/ORF|Verified/|/SAS5/YOR213C/S000005739/ORF|Verified/|/ESA1/YOR244W/S000005770/ORF|Verified/|/TYE7/YOR344C/S000005871/ORF|Verified/|/REV1/YOR346W/S000005873/ORF|Verified/|/CHL1/YPL008W/S000005929/ORF|Verified/|/NAN1/YPL126W/S000006047/ORF|Verified/|/HHO1/YPL127C/S000006048/ORF|Verified/|/TAF14/YPL129W/S000006050/ORF|Verified/|/UME1/YPL139C/S000006060/ORF|Verified/|/REV3/YPL167C/S000006088/ORF|Verified/|/CTI6/YPL181W/S000006102/ORF|Verified/|/RVB2/YPL235W/S000006156/ORF|Verified/|/EAF3/YPR023C/S000006227/ORF|Verified/|/THP3/YPR045C/S000006249/ORF|Verified/|/ROX1/YPR065W/S000006269/ORF|Verified/|/ASA1/YPR085C/S000006289/ORF|Verified/|/FHL1/YPR104C/S000006308/ORF|Verified/|/HDA3/YPR179C/S000006383/ORF|Verified/
Component: chromosome passenger complex/32133	/SLI15/YBR156C/S000000360/ORF|Verified/|/NBL1/YHR199C-A/S000029704/ORF|Verified/|/BIR1/YJR089W/S000003849/ORF|Verified/|/IPL1/YPL209C/S000006130/ORF|Verified/
Component: chromosome, centromeric region/775	/FUN30/YAL019W/S000000017/ORF|Verified/|/MTW1/YAL034W-A/S000000032/ORF|Verified/|/HIR1/YBL008W/S000000104/ORF|Verified/|/HHT1/YBR010W/S000000214/ORF|Verified/|/IML3/YBR107C/S000000311/ORF|Verified/|/AME1/YBR211C/S000000415/ORF|Verified/|/DAD3/YBR233W-A/S000007595/ORF|Verified/|/BIK1/YCL029C/S000000534/ORF|Verified/|/PAT1/YCR077C/S000000673/ORF|Verified/|/CSM1/YCR086W/S000000682/ORF|Verified/|/SLX5/YDL013W/S000002171/ORF|Verified/|/CDC7/YDL017W/S000002175/ORF|Verified/|/MPS1/YDL028C/S000002186/ORF|Verified/|/SCM3/YDL139C/S000002298/ORF|Verified/|/PPH22/YDL188C/S000002347/ORF|Verified/|/DAD1/YDR016C/S000002423/ORF|Verified/|/DBF4/YDR052C/S000002459/ORF|Verified/|/FIN1/YDR130C/S000002537/ORF|Verified/|/SPC19/YDR201W/S000002609/ORF|Verified/|/CHL4/YDR254W/S000002662/ORF|Verified/|/MCM21/YDR318W/S000002726/ORF|Verified/|/DAD4/YDR320C-A/S000007604/ORF|Verified/|/SKP1/YDR328C/S000002736/ORF|Verified/|/WIP1/YDR374W-A/S000113553/ORF|Verified/|/NKP1/YDR383C/S000002791/ORF|Verified/|/LRS4/YDR439W/S000002847/ORF|Verified/|/KRE28/YDR532C/S000002940/ORF|Verified/|/CIN8/YEL061C/S000000787/ORF|Verified/|/SPC25/YER018C/S000000820/ORF|Verified/|/MAM1/YER106W/S000000908/ORF|Verified/|/GLC7/YER133W/S000000935/ORF|Verified/|/CNN1/YFR046C/S000001942/ORF|Verified/|/YBP2/YGL060W/S000003028/ORF|Verified/|/DUO1/YGL061C/S000003029/ORF|Verified/|/AFT1/YGL071W/S000003039/ORF|Verified/|/MAD1/YGL086W/S000003054/ORF|Verified/|/SPC105/YGL093W/S000003061/ORF|Verified/|/SLD3/YGL113W/S000003081/ORF|Verified/|/SPT4/YGR063C/S000003295/ORF|Verified/|/DAM1/YGR113W/S000003345/ORF|Verified/|/CBF2/YGR140W/S000003372/ORF|Verified/|/OKP1/YGR179C/S000003411/ORF|Verified/|/BUB1/YGR188C/S000003420/ORF|Verified/|/CRM1/YGR218W/S000003450/ORF|Verified/|/GCN5/YGR252W/S000003484/ORF|Verified/|/SPO13/YHR014W/S000001056/ORF|Verified/|/NDC80/YIL144W/S000001406/ORF|Verified/|/DSN1/YIR010W/S000001449/ORF|Verified/|/MAD2/YJL030W/S000003567/ORF|Verified/|/CBF1/YJR060W/S000003821/ORF|Verified/|/BIR1/YJR089W/S000003849/ORF|Verified/|/NNF1/YJR112W/S000003873/ORF|Verified/|/MCM22/YJR135C/S000003896/ORF|Verified/|/CSE4/YKL049C/S000001532/ORF|Verified/|/ASK1/YKL052C/S000001535/ORF|Verified/|/MIF2/YKL089W/S000001572/ORF|Verified/|/HSK3/YKL138C-A/S000028421/ORF|Verified/|/SPC34/YKR037C/S000001745/ORF|Verified/|/DAD2/YKR083C/S000001791/ORF|Verified/|/STU2/YLR045C/S000004035/ORF|Verified/|/NKP2/YLR315W/S000004307/ORF|Verified/|/CTF3/YLR381W/S000004373/ORF|Verified/|/OGG1/YML060W/S000004525/ORF|Verified/|/CAC2/YML102W/S000004570/ORF|Verified/|/CTF13/YMR094W/S000004700/ORF|Verified/|/SPC24/YMR117C/S000004723/ORF|Verified/|/CEP3/YMR168C/S000004778/ORF|Verified/|/HHT2/YNL031C/S000004976/ORF|Verified/|/PSH1/YOL054W/S000005415/ORF|Verified/|/NUF2/YOL069W/S000005430/ORF|Verified/|/RTS1/YOR014W/S000005540/ORF|Verified/|/BUB3/YOR026W/S000005552/ORF|Verified/|/SLD7/YOR060C/S000005586/ORF|Verified/|/SGO1/YOR073W/S000005599/ORF|Verified/|/SLK19/YOR195W/S000005721/ORF|Verified/|/CTF19/YPL018W/S000005939/ORF|Verified/|/HRR25/YPL204W/S000006125/ORF|Verified/|/IPL1/YPL209C/S000006130/ORF|Verified/|/NSL1/YPL233W/S000006154/ORF|Verified/|/PLC1/YPL268W/S000006189/ORF|Verified/|/REC8/YPR007C/S000006211/ORF|Verified/|/RLF2/YPR018W/S000006222/ORF|Verified/|/MCM16/YPR046W/S000006250/ORF|Verified/
Component: clathrin vesicle coat/30125	/APL3/YBL037W/S000000133/ORF|Verified/|/ENT5/YDR153C/S000002560/ORF|Verified/|/CHC1/YGL206C/S000003174/ORF|Verified/|/CLC1/YGR167W/S000003399/ORF|Verified/|/APM2/YHL019C/S000001011/ORF|Verified/|/LAA1/YJL207C/S000003743/ORF|Verified/|/APL1/YJR005W/S000003765/ORF|Verified/|/APS2/YJR058C/S000003819/ORF|Verified/|/ENT3/YJR125C/S000003886/ORF|Verified/|/APL2/YKL135C/S000001618/ORF|Verified/|/APS1/YLR170C/S000004160/ORF|Verified/|/APM4/YOL062C/S000005423/ORF|Verified/|/APM1/YPL259C/S000006180/ORF|Verified/|/APL4/YPR029C/S000006233/ORF|Verified/
Component: commitment complex/243	/SNU56/YDR240C/S000002648/ORF|Verified/|/SMD1/YGR074W/S000003306/ORF|Verified/|/NAM8/YHR086W/S000001128/ORF|Verified/|/SNP1/YIL061C/S000001323/ORF|Verified/|/MUD2/YKL074C/S000001557/ORF|Verified/|/MSL5/YLR116W/S000004106/ORF|Verified/|/SMD3/YLR147C/S000004137/ORF|Verified/|/YHC1/YLR298C/S000004289/ORF|Verified/|/PRP39/YML046W/S000004509/ORF|Verified/|/STO1/YMR125W/S000004732/ORF|Verified/|/CBC2/YPL178W/S000006099/ORF|Verified/|/SNR19/snR19/S000007295/snRNA_gene/
Component: condensed nuclear chromosome kinetochore/778	/MTW1/YAL034W-A/S000000032/ORF|Verified/|/IML3/YBR107C/S000000311/ORF|Verified/|/AME1/YBR211C/S000000415/ORF|Verified/|/DAD3/YBR233W-A/S000007595/ORF|Verified/|/BIK1/YCL029C/S000000534/ORF|Verified/|/MPS1/YDL028C/S000002186/ORF|Verified/|/DAD1/YDR016C/S000002423/ORF|Verified/|/FIN1/YDR130C/S000002537/ORF|Verified/|/SPC19/YDR201W/S000002609/ORF|Verified/|/CHL4/YDR254W/S000002662/ORF|Verified/|/MCM21/YDR318W/S000002726/ORF|Verified/|/DAD4/YDR320C-A/S000007604/ORF|Verified/|/KRE28/YDR532C/S000002940/ORF|Verified/|/CIN8/YEL061C/S000000787/ORF|Verified/|/SPC25/YER018C/S000000820/ORF|Verified/|/MAM1/YER106W/S000000908/ORF|Verified/|/GLC7/YER133W/S000000935/ORF|Verified/|/YBP2/YGL060W/S000003028/ORF|Verified/|/DUO1/YGL061C/S000003029/ORF|Verified/|/AFT1/YGL071W/S000003039/ORF|Verified/|/SPC105/YGL093W/S000003061/ORF|Verified/|/DAM1/YGR113W/S000003345/ORF|Verified/|/CBF2/YGR140W/S000003372/ORF|Verified/|/OKP1/YGR179C/S000003411/ORF|Verified/|/BUB1/YGR188C/S000003420/ORF|Verified/|/NDC80/YIL144W/S000001406/ORF|Verified/|/DSN1/YIR010W/S000001449/ORF|Verified/|/MAD2/YJL030W/S000003567/ORF|Verified/|/BIR1/YJR089W/S000003849/ORF|Verified/|/NNF1/YJR112W/S000003873/ORF|Verified/|/MCM22/YJR135C/S000003896/ORF|Verified/|/ASK1/YKL052C/S000001535/ORF|Verified/|/MIF2/YKL089W/S000001572/ORF|Verified/|/HSK3/YKL138C-A/S000028421/ORF|Verified/|/SPC34/YKR037C/S000001745/ORF|Verified/|/DAD2/YKR083C/S000001791/ORF|Verified/|/STU2/YLR045C/S000004035/ORF|Verified/|/CTF3/YLR381W/S000004373/ORF|Verified/|/CTF13/YMR094W/S000004700/ORF|Verified/|/SPC24/YMR117C/S000004723/ORF|Verified/|/CEP3/YMR168C/S000004778/ORF|Verified/|/NUF2/YOL069W/S000005430/ORF|Verified/|/BUB3/YOR026W/S000005552/ORF|Verified/|/SGO1/YOR073W/S000005599/ORF|Verified/|/SLK19/YOR195W/S000005721/ORF|Verified/|/CTF19/YPL018W/S000005939/ORF|Verified/|/IPL1/YPL209C/S000006130/ORF|Verified/|/NSL1/YPL233W/S000006154/ORF|Verified/|/PLC1/YPL268W/S000006189/ORF|Verified/|/MCM16/YPR046W/S000006250/ORF|Verified/
Component: condensed nuclear chromosome outer kinetochore/942	/IML3/YBR107C/S000000311/ORF|Verified/|/DAD3/YBR233W-A/S000007595/ORF|Verified/|/DAD1/YDR016C/S000002423/ORF|Verified/|/SPC19/YDR201W/S000002609/ORF|Verified/|/CHL4/YDR254W/S000002662/ORF|Verified/|/DAD4/YDR320C-A/S000007604/ORF|Verified/|/DUO1/YGL061C/S000003029/ORF|Verified/|/DAM1/YGR113W/S000003345/ORF|Verified/|/ASK1/YKL052C/S000001535/ORF|Verified/|/HSK3/YKL138C-A/S000028421/ORF|Verified/|/SPC34/YKR037C/S000001745/ORF|Verified/|/DAD2/YKR083C/S000001791/ORF|Verified/
Component: condensed nuclear chromosome, centromeric region/780	/MTW1/YAL034W-A/S000000032/ORF|Verified/|/IML3/YBR107C/S000000311/ORF|Verified/|/AME1/YBR211C/S000000415/ORF|Verified/|/DAD3/YBR233W-A/S000007595/ORF|Verified/|/BIK1/YCL029C/S000000534/ORF|Verified/|/MPS1/YDL028C/S000002186/ORF|Verified/|/SCM3/YDL139C/S000002298/ORF|Verified/|/PPH22/YDL188C/S000002347/ORF|Verified/|/DAD1/YDR016C/S000002423/ORF|Verified/|/FIN1/YDR130C/S000002537/ORF|Verified/|/SPC19/YDR201W/S000002609/ORF|Verified/|/CHL4/YDR254W/S000002662/ORF|Verified/|/MCM21/YDR318W/S000002726/ORF|Verified/|/DAD4/YDR320C-A/S000007604/ORF|Verified/|/KRE28/YDR532C/S000002940/ORF|Verified/|/CIN8/YEL061C/S000000787/ORF|Verified/|/SPC25/YER018C/S000000820/ORF|Verified/|/MAM1/YER106W/S000000908/ORF|Verified/|/GLC7/YER133W/S000000935/ORF|Verified/|/YBP2/YGL060W/S000003028/ORF|Verified/|/DUO1/YGL061C/S000003029/ORF|Verified/|/AFT1/YGL071W/S000003039/ORF|Verified/|/SPC105/YGL093W/S000003061/ORF|Verified/|/DAM1/YGR113W/S000003345/ORF|Verified/|/CBF2/YGR140W/S000003372/ORF|Verified/|/OKP1/YGR179C/S000003411/ORF|Verified/|/BUB1/YGR188C/S000003420/ORF|Verified/|/SPO13/YHR014W/S000001056/ORF|Verified/|/NDC80/YIL144W/S000001406/ORF|Verified/|/DSN1/YIR010W/S000001449/ORF|Verified/|/MAD2/YJL030W/S000003567/ORF|Verified/|/BIR1/YJR089W/S000003849/ORF|Verified/|/NNF1/YJR112W/S000003873/ORF|Verified/|/MCM22/YJR135C/S000003896/ORF|Verified/|/CSE4/YKL049C/S000001532/ORF|Verified/|/ASK1/YKL052C/S000001535/ORF|Verified/|/MIF2/YKL089W/S000001572/ORF|Verified/|/HSK3/YKL138C-A/S000028421/ORF|Verified/|/SPC34/YKR037C/S000001745/ORF|Verified/|/DAD2/YKR083C/S000001791/ORF|Verified/|/STU2/YLR045C/S000004035/ORF|Verified/|/CTF3/YLR381W/S000004373/ORF|Verified/|/CTF13/YMR094W/S000004700/ORF|Verified/|/SPC24/YMR117C/S000004723/ORF|Verified/|/CEP3/YMR168C/S000004778/ORF|Verified/|/NUF2/YOL069W/S000005430/ORF|Verified/|/RTS1/YOR014W/S000005540/ORF|Verified/|/BUB3/YOR026W/S000005552/ORF|Verified/|/SGO1/YOR073W/S000005599/ORF|Verified/|/SLK19/YOR195W/S000005721/ORF|Verified/|/CTF19/YPL018W/S000005939/ORF|Verified/|/IPL1/YPL209C/S000006130/ORF|Verified/|/NSL1/YPL233W/S000006154/ORF|Verified/|/PLC1/YPL268W/S000006189/ORF|Verified/|/REC8/YPR007C/S000006211/ORF|Verified/|/MCM16/YPR046W/S000006250/ORF|Verified/
Component: core TFIIH complex/439	/TFB5/YDR079C-A/S000007603/ORF|Verified/|/TFB1/YDR311W/S000002719/ORF|Verified/|/RAD3/YER171W/S000000973/ORF|Verified/|/SSL2/YIL143C/S000001405/ORF|Verified/|/SSL1/YLR005W/S000003995/ORF|Verified/|/TFB2/YPL122C/S000006043/ORF|Verified/|/TFB4/YPR056W/S000006260/ORF|Verified/
Component: core mediator complex/70847	/ROX3/YBL093C/S000000189/ORF|Verified/|/MED8/YBR193C/S000000397/ORF|Verified/|/SRB6/YBR253W/S000000457/ORF|Verified/|/MED2/YDL005C/S000002163/ORF|Verified/|/SRB7/YDR308C/S000002716/ORF|Verified/|/SRB4/YER022W/S000000824/ORF|Verified/|/PGD1/YGL025C/S000002993/ORF|Verified/|/SOH1/YGL127C/S000003095/ORF|Verified/|/SRB5/YGR104C/S000003336/ORF|Verified/|/SRB2/YHR041C/S000001083/ORF|Verified/|/MED6/YHR058C/S000001100/ORF|Verified/|/RGR1/YLR071C/S000004061/ORF|Verified/|/MED11/YMR112C/S000004718/ORF|Verified/|/SIN4/YNL236W/S000005180/ORF|Verified/|/CSE2/YNR010W/S000005293/ORF|Verified/|/GAL11/YOL051W/S000005411/ORF|Verified/|/MED7/YOL135C/S000005495/ORF|Verified/|/MED4/YOR174W/S000005700/ORF|Verified/|/MED1/YPR070W/S000006274/ORF|Verified/|/NUT2/YPR168W/S000006372/ORF|Verified/
Component: cyclin-dependent protein kinase holoenzyme complex/307	/CKS1/YBR135W/S000000339/ORF|Verified/|/CDC28/YBR160W/S000000364/ORF|Verified/|/PCL2/YDL127W/S000002285/ORF|Verified/|/PCL9/YDL179W/S000002338/ORF|Verified/|/PCL6/YER059W/S000000861/ORF|Verified/|/PCL10/YGL134W/S000003102/ORF|Verified/|/CLG1/YGL215W/S000003183/ORF|Verified/|/CLB1/YGR108W/S000003340/ORF|Verified/|/PCL5/YHR071W/S000001113/ORF|Verified/|/PCL7/YIL050W/S000001312/ORF|Verified/|/BUR2/YLR226W/S000004216/ORF|Verified/|/PCL1/YNL289W/S000005233/ORF|Verified/|/PHO80/YOL001W/S000005361/ORF|Verified/|/PHO85/YPL031C/S000005952/ORF|Verified/|/PCL8/YPL219W/S000006140/ORF|Verified/|/CLN2/YPL256C/S000006177/ORF|Verified/|/SGV1/YPR161C/S000006365/ORF|Verified/
Component: cytoplasmic dynein complex/5868	/DYN2/YDR424C/S000002832/ORF|Verified/|/PAC11/YDR488C/S000002896/ORF|Verified/|/DYN1/YKR054C/S000001762/ORF|Verified/|/DYN3/YMR299C/S000004914/ORF|Verified/
Component: cytoplasmic exosome (RNase complex)/177	/RRP43/YCR035C/S000000631/ORF|Verified/|/RRP42/YDL111C/S000002269/ORF|Verified/|/RRP45/YDR280W/S000002688/ORF|Verified/|/RRP46/YGR095C/S000003327/ORF|Verified/|/MTR3/YGR158C/S000003390/ORF|Verified/|/SKI6/YGR195W/S000003427/ORF|Verified/|/RRP4/YHR069C/S000001111/ORF|Verified/|/DSS1/YMR287C/S000004900/ORF|Verified/|/CSL4/YNL232W/S000005176/ORF|Verified/|/DIS3/YOL021C/S000005381/ORF|Verified/|/RRP40/YOL142W/S000005502/ORF|Verified/|/SKI7/YOR076C/S000005602/ORF|Verified/|/SUV3/YPL029W/S000005950/ORF|Verified/
